id|start|end|mean|min|max|mean_of_abs|stddev|variance|coeff_var|sum|null_cells|cells|non_null_cells
db_s1a_iw_grd_vv_20160215t043536_20160215t043601_009952_00e9d4_001@scaled|2016-02-15 04:35:36|2016-02-15 04:35:37|-9.00750686091994|-22.9999047274641|6.82884016700069|9.00763374355818|2.02735132108891|4.11015337912097|-22.5073525048846|-9436498.38267812|11046384|12094010|1047626
db_s1a_iw_grd_vv_20160218t161042_20160218t161107_010003_00eb54_001@scaled|2016-02-18 16:10:42|2016-02-18 16:10:43|-9.14226970023805|-23.0911335995573|3.36681762945577|9.14231425292044|1.98232528182812|3.92961352297493|-21.6830759409395|-9577679.43698159|11046384|12094010|1047626
db_s1a_iw_grd_vv_20160220t044326_20160220t044351_010025_00ebfb_001@scaled|2016-02-20 04:43:26|2016-02-20 04:43:27|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20160220t044351_20160220t044416_010025_00ebfb_001@scaled|2016-02-20 04:43:51|2016-02-20 04:43:52|-8.73929510771252|-31.6746737171913|21.4737308320766|8.7416998504659|2.02826252072762|4.11384885298836|-23.2085367953493|-9155442.86215157|11046392|12094010|1047618
db_s1a_iw_grd_vv_20160223t161902_20160223t161927_010076_00ed6f_001@scaled|2016-02-23 16:19:02|2016-02-23 16:19:03|-10.2533295435216|-100.637785786928|4.53084342242322|10.2534572055642|2.99848677880194|8.99092296265001|-29.2440301082148|-3300454.5000937|11772119|12094010|321891
db_s1a_iw_grd_vv_20160227t043536_20160227t043601_010127_00eeec_001@scaled|2016-02-27 04:35:36|2016-02-27 04:35:37|-11.183473415736|-28.9207542383601|8.20601956031532|11.1836139051364|1.98144661985705|3.92613070734291|-17.7176315997586|-11716075.153687|11046386|12094010|1047624
db_s1a_iw_grd_vv_20160301t161042_20160301t161107_010178_00f048_001@scaled|2016-03-01 16:10:42|2016-03-01 16:10:43|-9.07157396740635|-27.8498085807958|1.51984155772722|9.07158306352767|1.96226601810893|3.85048792582506|-21.6309322412983|-9503616.74917805|11046384|12094010|1047626
db_s1a_iw_grd_vv_20160303t044326_20160303t044351_010200_00f0ed_001@scaled|2016-03-03 04:43:26|2016-03-03 04:43:27|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20160303t044351_20160303t044416_010200_00f0ed_001@scaled|2016-03-03 04:43:51|2016-03-03 04:43:52|-9.22750435789055|-30.5799805842046|20.8772451773902|9.22954192630963|1.97983625632701|3.91975160186697|-21.4558149152651|-9666862.75038715|11046396|12094010|1047614
db_s1a_iw_grd_vv_20160306t161902_20160306t161927_010251_00f261_001@scaled|2016-03-06 16:19:02|2016-03-06 16:19:03|-9.99605691495919|-82.2917374486151|1.61330846247465|9.996077426105|2.97853090784163|8.8716463689679|-29.7970583119053|-3178436.22119266|11776041|12094010|317969
db_s1a_iw_grd_vv_20160408t044327_20160408t044352_010725_01000a_001@scaled|2016-04-08 04:43:27|2016-04-08 04:43:28|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20160408t044352_20160408t044417_010725_01000a_001@scaled|2016-04-08 04:43:52|2016-04-08 04:43:53|-9.09113432608347|-33.8609915010594|21.2031540876808|9.09336838539496|2.06221542472274|4.25273245796438|-22.683807660899|-9524035.96042291|11046392|12094010|1047618
